"centerLong","centerLat","cluster"
-93.32318,44.94571,1
-93.25967,44.96718,2
-93.28679,44.95284,1
-93.2656,44.99614,2
-93.27403,44.96574,1
-93.25753,44.95463,1
-93.24736,45.0084,3
-93.3073,44.98073,1
-93.3073,44.98073,1
-93.27431,44.97449,2
-93.26312,44.93415,4
-93.28933,45.02484,3
-93.28736,44.9627,1
-93.31076,45.0015,3
-93.25142,44.98283,2
-93.26267,44.90249,4
-93.29367,44.94891,1
-93.21019,44.92249,4
-93.32585,44.9125,1
-93.27661,44.93321,1
-93.27781,44.96842,1
-93.23014,44.94273,4
-93.26264,44.94567,1
-93.2089,44.9406,4
-93.25115,44.97447,2
-93.31571,44.92152,1
-93.24985,45.03468,3
-93.3178,44.94684,1
-93.28927,44.9618,1
-93.27781,44.9618,1
-93.25751,44.95643,1
-93.28305,44.93861,1
-93.25242,44.99421,2
-93.25166,45.01316,3
-93.26452,44.97618,2
-93.30132,44.99149,3
-93.30799,45.04484,3
-93.25204,44.99031,2
-93.26967,44.97774,2
-93.25249,44.94745,4
-93.27314,44.9808,2
-93.25889,45.00198,3
-93.29402,45.043,3
-93.3057,44.99361,3
-93.27643,44.9768,2
-93.26382,44.96716,2
-93.30062,45.00688,3
-93.27643,44.9768,2
-93.25176,44.93047,4
-93.29921,44.95216,1
-93.30195,44.99059,3
-93.25757,44.94922,1
-93.27153,44.94407,1
-93.29575,45.02859,3
-93.28935,44.95099,1
-93.26257,44.95822,1
-93.25299,44.95912,2
-93.23773,44.95868,2
-93.23513,44.9653,2
-93.28083,44.96932,1
-93.22693,44.98628,2
-93.23076,44.98872,2
-93.29759,44.95554,1
-93.28021,45.00478,3
-93.23538,44.98098,2
-93.24296,44.98464,2
-93.29637,44.94836,1
-93.2417,44.96401,2
-93.23647,44.98076,2
-93.27292,44.9739,2
-93.25109,44.96181,2
-93.22639,44.97362,2
-93.27116,45.00254,3
-93.24739,44.94383,4
-93.29636,44.94925,1
-93.27429,44.98078,2
-93.22107,44.92783,4
-93.25888,44.99163,2
-93.25754,44.95327,1
-93.23382,44.95916,2
-93.24797,45.00226,2
-93.25374,44.94382,4
-93.3057,44.99361,3
-93.24485,44.95721,2
-93.2881,44.94748,1
-93.29367,44.94891,1
-93.29306,45.01268,3
-93.25429,44.93593,4
-93.31884,44.91154,1
-93.29847,44.90781,4
-93.28021,45.00478,3
-93.30663,45.03773,3
-93.26393,44.94751,1
-93.26129,44.95822,1
-93.292,44.9404,1
-93.30799,45.04484,3
-93.24036,44.93051,4
-93.29194,44.94566,1
-93.23478,44.97945,2
-93.27542,44.97916,2
-93.30125,45.00598,3
-93.24402,44.98506,2
-93.27353,44.98855,2
-93.28493,45.01398,3
-93.29938,45.01588,3
-93.27316,44.97996,2
-93.21415,44.91841,4
-93.25186,44.94836,4
-93.25745,44.92963,4
-93.29616,44.98427,3
-93.26941,44.90942,4
-93.3111,45.03441,3
-93.30336,44.94881,1
-93.28431,44.94176,1
-93.28008,44.96986,1
-93.27252,44.97833,2
-93.28493,45.01398,3
-93.26967,44.97774,2
-93.30701,44.98699,3
-93.27771,44.9705,1
-93.30606,44.98074,1
-93.26439,44.93054,4
-93.21645,44.98885,2
-93.29326,44.94212,1
-93.31077,44.99424,3
-93.24258,44.98191,2
-93.23393,44.98694,2
-93.28208,44.98967,3
-93.27274,44.96179,1
-93.28322,44.96692,1
-93.27075,44.99378,2
-93.27592,44.97251,2
-93.26461,45.00035,3
-93.28094,44.9872,2
-93.22883,45.00363,2
-93.30704,44.98211,3
-93.21657,44.93873,4
-93.28952,45.00086,3
-93.22288,44.97079,2
-93.26905,45.0258,3
-93.28989,45.00772,3
-93.21136,44.91445,4
-93.297,44.9551,1
-93.25626,44.9998,2
-93.30894,44.92894,1
-93.26765,44.96848,2
-93.26341,44.9692,2
-93.2447,44.96305,2
-93.28321,44.98147,2
-93.283,44.94954,1
-93.2524,44.93683,4
-93.29637,44.94836,1
-93.29571,44.95099,1
-93.22157,44.91171,4
-93.23544,44.95736,2
-93.2372,44.98559,2
-93.25388,44.90068,4
-93.29187,44.95464,1
-93.30066,45.0024,3
-93.21658,44.9728,2
-93.25375,44.94564,4
-93.2795,44.97792,2
-93.22428,44.96904,2
-93.27713,44.96981,1
-93.32763,44.95038,1
-93.2384,45.02856,3
-93.28083,44.96932,1
-93.26765,44.96331,1
-93.26638,44.96716,2
-93.26257,44.96001,1
-93.24977,45.00379,2
-93.31203,45.00331,3
-93.21153,44.9695,2
-93.2582,44.96002,2
-93.28224,44.94292,1
-93.23619,44.96006,2
-93.29076,44.93678,1
-93.2524,44.9188,4
-93.27793,44.92597,4
-93.29581,44.92817,1
-93.26267,44.94883,1
-93.24682,44.99005,2
-93.32505,44.94599,1
-93.23514,44.94837,4
-93.29454,44.94041,1
-93.24865,44.98497,2
-93.26703,44.95731,1
-93.29791,45.04842,3
-93.27781,44.96842,1
-93.23514,44.94837,4
-93.22883,45.00363,2
-93.28656,45.04391,3
-93.22545,44.92961,4
-93.24091,44.96336,2
-93.21779,44.97004,2
-93.25251,44.97505,2
-93.24673,44.95374,2
-93.2664,44.94228,1
-93.25377,44.94745,4
-93.30379,45.0078,3
-93.28172,44.99827,3
-93.29571,44.95099,1
-93.25756,44.9461,1
-93.23721,44.94044,4
-93.27912,44.98927,2
-93.28128,44.97374,1
-93.25238,44.92603,4
-93.25119,44.95285,1
-93.30318,45.01591,3
-93.25234,44.95957,2
-93.27299,44.98655,2
-93.2883,44.92409,1
-93.31171,45.03999,3
-93.29306,45.01403,3
-93.30955,45.02137,3
-93.2563,44.94745,1
-93.26197,44.94317,1
-93.21148,44.93686,4
-93.28226,44.98283,2
-93.21719,44.94835,4
-93.2623,44.97661,2
-93.29438,45.02488,3
-93.22288,44.90492,4
-93.29558,45.01044,3
-93.27275,44.96458,1
-93.26388,44.94395,1
-93.29274,45.043,3
-93.29028,44.9974,3
-93.27306,44.98406,2
-93.22448,44.93495,4
-93.24828,44.97332,2
-93.25883,44.95151,1
-93.29739,44.9542,1
-93.29071,45.03544,3
-93.26252,44.93685,4
-93.29255,44.94836,1
-93.29243,44.96987,1
-93.25238,44.92603,4
-93.28567,45.0095,3
-93.30191,45.0159,3
-93.2512,44.98792,2
-93.24804,44.94837,4
-93.24913,44.98322,2
-93.27971,44.94213,1
-93.25371,44.95463,1
-93.27532,44.93503,1
-93.2524,44.91699,4
-93.29747,45.00956,3
-93.31335,45.01235,3
-93.24738,44.94213,4
-93.2677,44.94408,1
-93.25505,44.94723,4
-93.27658,44.96458,1
-93.25002,45.00988,3
-93.25629,44.9512,1
-93.27976,44.9332,1
-93.31525,45.01866,3
-93.2956,45.02126,3
-93.24645,44.96987,2
-93.27299,44.98655,2
-93.26557,44.97275,2
-93.21787,44.93331,4
-93.30068,44.99228,3
-93.28185,44.96932,1
-93.29202,44.93859,1
-93.32747,44.95244,1
-93.24985,44.98481,2
-93.27338,44.96089,1
-93.288,45.01012,3
-93.29637,44.94836,1
-93.25116,44.95643,2
-93.29637,44.94836,1
-93.27789,44.95283,1
-93.24865,44.97081,2
-93.28806,45.02483,3
-93.25576,44.96793,2
-93.28133,44.95134,1
-93.27971,44.94213,1
-93.26585,44.94835,1
-93.27781,44.96407,1
-93.31717,44.99802,3
-93.27542,44.97916,2
-93.2577,44.90067,4
-93.28952,45.00086,3
-93.26897,44.94407,1
-93.27718,44.9609,1
-93.30066,44.99807,3
-93.2425,44.96338,2
-93.24736,45.0084,3
-93.24863,44.93863,4
-93.28807,44.95099,1
-93.28133,44.95134,1
-93.28557,44.94567,1
-93.27187,44.98492,2
-93.2695,45.01107,3
-93.20899,44.95774,2
-93.2236,44.90537,4
-93.27499,44.96976,1
-93.25186,44.94836,4
-93.22421,44.98694,2
-93.24416,44.92872,4
-93.28494,44.97494,1
-93.23213,44.92599,4
-93.2425,44.96338,2
-93.30696,44.99228,3
-93.24609,44.96884,2
-93.25373,44.95284,1
-93.24984,44.96003,2
-93.30249,45.03544,3
-93.21921,44.92059,4
-93.3127,45.01144,3
-93.27655,44.95825,1
-93.22638,44.94837,4
-93.2781,44.89307,4
-93.29637,44.94836,1
-93.24932,44.94836,4
-93.26966,44.94835,1
-93.24736,44.93863,4
-93.27403,44.96458,1
-93.31617,45.03236,3
-93.25576,44.96793,2
-93.23352,44.98217,2
-93.26521,44.90431,4
-93.24283,44.96047,2
-93.29162,44.97801,1
-93.26255,44.96331,2
-93.30064,45.0195,3
-93.26966,44.94835,1
-93.24258,44.98191,2
-93.30374,45.00339,3
-93.32422,44.94502,1
-93.29641,45.03544,3
-93.24467,45.01497,3
-93.31636,44.92242,1
-93.31617,45.03236,3
-93.26897,44.96005,1
-93.28492,45.00313,3
-93.2243,44.93675,4
-93.27968,44.94954,1
-93.22283,44.96975,2
-93.24486,44.94565,4
-93.22471,44.99234,2
-93.27369,44.97289,2
-93.29562,45.02307,3
-93.23372,44.94837,4
-93.292,44.9404,1
-93.30505,45.00511,3
-93.24258,44.98191,2
-93.31588,45.01595,3
-93.28886,45.043,3
-93.2474,44.94565,4
-93.3159,44.99609,3
-93.25441,44.94836,1
-93.29944,44.9785,1
-93.29218,44.9675,1
-93.25111,44.96003,2
-93.27789,44.95283,1
-93.3159,44.99836,3
-93.2179,44.97204,2
-93.25089,45.01406,3
-93.23311,44.94927,4
-93.29001,44.94836,1
-93.30071,44.97851,1
-93.29563,44.96181,1
-93.25873,44.92603,4
-93.3127,45.01144,3
-93.21136,44.91445,4
-93.31569,45.05033,3
-93.30173,45.04844,3
-93.29001,44.94836,1
-93.25754,45.00198,2
-93.27369,44.97289,2
-93.23514,44.94837,4
-93.22999,44.98334,2
-93.24679,44.97338,2
-93.23456,44.96595,2
-93.22639,44.96497,2
-93.2652,44.94751,1
-93.2447,44.96305,2
-93.27348,44.94835,1
-93.22362,44.94836,4
-93.22146,44.97217,2
-93.2941,44.98723,3
-93.24258,44.98191,2
-93.2331,44.97813,2
-93.31106,45.03235,3
-93.28731,45.03942,3
-93.32264,44.93322,1
-93.26832,44.99763,3
-93.23448,44.97868,2
-93.31077,45.00738,3
-93.26765,44.96331,1
-93.20611,44.91642,4
-93.288,45.01102,3
-93.28827,44.92952,1
-93.28305,44.93861,1
-93.3096,44.97955,1
-93.3057,44.99361,3
-93.26673,44.98123,2
-93.28804,44.95463,1
-93.26665,44.97255,2
-93.26912,44.9795,2
-93.26192,44.98236,2
-93.23472,44.95108,4
-93.26965,44.97448,2
-93.28931,45.02303,3
-93.30089,45.00119,3
-93.29891,44.94836,1
-93.25816,44.97824,2
-93.27542,44.97916,2
-93.24159,45.0186,3
-93.26003,44.95822,1
-93.26514,44.95463,1
-93.27932,44.96704,1
-93.22146,44.97217,2
-93.2346,44.98196,2
-93.23641,44.98656,2
-93.30426,44.97243,1
-93.23779,45.01139,2
-93.21276,44.92972,4
-93.28133,44.95134,1
-93.27188,44.98006,2
-93.22428,44.96904,2
-93.30196,45.02313,3
-93.23985,44.9834,2
-93.29684,45.01225,3
-93.27793,44.92234,4
-93.27429,44.98078,2
-93.29015,45.03939,3
-93.27658,44.96458,1
-93.27188,44.98006,2
-93.23513,44.9653,2
-93.24863,44.93863,4
-93.27133,45.0177,3
-93.24733,45.01406,3
-93.283,44.94954,1
-93.23374,44.98531,2
-93.28952,45.00086,3
-93.30467,45.03233,3
-93.24736,44.95464,2
-93.24733,45.01406,3
-93.29621,45.01134,3
-93.2153,44.92062,4
-93.27278,44.95463,1
-93.2563,44.94745,1
-93.30701,44.98699,3
-93.2499,44.95464,2
-93.23084,44.94497,4
-93.27781,44.96789,1
-93.29062,44.95118,1
-93.30572,45.01773,3
-93.31687,44.94983,1
-93.25698,45.00802,3
-93.31246,44.90066,4
-93.30634,45.01323,3
-93.24258,44.98191,2
-93.32505,44.94599,1
-93.32422,44.94502,1
-93.22711,44.96957,2
-93.25302,44.93412,4
-93.30447,44.98879,3
-93.22966,44.91349,4
-93.30443,44.99808,3
-93.28686,44.94379,1
-93.29456,44.9386,1
-93.2417,44.96401,2
-93.31207,45.01775,3
-93.2651,44.96849,2
-93.28952,45.00086,3
-93.28686,44.94379,1
-93.26129,44.95822,1
-93.28873,44.94836,1
-93.27535,44.94225,1
-93.24402,44.96094,2
-93.23339,44.9296,4
-93.22055,44.96552,2
-93.22027,44.9695,2
-93.24996,44.97002,2
-93.31765,44.93139,1
-93.22883,45.00363,2
-93.28444,44.90594,4
-93.31953,44.92333,1
-93.30951,44.9905,3
-93.27195,44.98246,2
-93.25781,44.96798,2
-93.27658,44.96458,1
-93.24669,44.92693,4
-93.23079,44.94684,4
-93.27196,44.98165,2
-93.28796,45.03617,3
-93.27348,44.94835,1
-93.2881,44.94748,1
-93.2883,44.90417,4
-93.22747,44.93904,4
-93.27932,44.96932,1
-93.21531,44.92789,4
-93.27932,44.96932,1
-93.27406,44.95462,1
-93.29509,44.95777,1
-93.21528,44.94594,4
-93.21626,44.97139,2
-93.2287,44.98282,2
-93.31594,44.98552,3
-93.25892,44.96271,2
-93.2944,44.95643,1
-93.26765,44.96179,1
-93.32904,44.91162,1
-93.26004,45.00927,3
-93.28952,45.00086,3
-93.32417,44.94752,1
-93.27074,44.97757,2
-93.28196,45.01906,3
-93.30102,44.97892,1
-93.25629,44.9512,1
-93.25375,44.94564,4
-93.27077,44.9833,2
-93.21415,44.91841,4
-93.29915,45.04513,3
-93.30122,45.03544,3
-93.29833,45.03439,3
-93.29956,44.94747,1
-93.24326,44.98027,2
-93.283,44.98705,2
-93.2856,44.96345,1
-93.29075,44.93859,1
-93.2582,44.96002,2
-93.30191,45.01951,3
-93.24132,44.94837,4
-93.22194,44.93145,4
-93.25372,45.00198,2
-93.2389,44.93862,4
-93.27406,44.95462,1
-93.26204,44.94835,1
-93.27781,44.96938,1
-93.29506,44.95195,1
-93.27429,44.98078,2
-93.27647,44.98566,2
-93.24859,44.95823,2
-93.28935,44.96327,1
-93.2524,44.93502,4
-93.26257,44.94046,4
-93.26916,44.89546,4
-93.22288,44.97079,2
-93.24485,44.95721,2
-93.22883,45.00363,2
-93.3216,44.94671,1
-93.30064,45.01229,3
-93.2624,44.9987,2
-93.28436,44.93499,1
-93.22558,44.98515,2
-93.25248,44.94563,4
-93.29149,44.97895,1
-93.29875,45.01317,3
-93.22883,45.00363,2
-93.24385,44.98758,2
-93.2417,44.96401,2
-93.22157,44.98679,2
-93.28828,44.89873,4
-93.30388,44.97897,1
-93.24131,44.95825,2
-93.28224,44.94292,1
-93.26129,44.95822,1
-93.2964,45.0026,3
-93.288,45.01012,3
-93.26408,44.8952,4
-93.20467,44.92067,4
-93.25121,44.94564,4
-93.23307,44.96803,2
-93.24721,45.03469,3
-93.32505,44.94599,1
-93.2937,44.95962,1
-93.32763,44.95038,1
-93.30443,45.01051,3
-93.24011,44.96397,2
-93.28936,45.03043,3
-93.2653,44.97197,2
-93.26753,44.96967,2
-93.2229,44.95106,4
-93.29637,44.94836,1
-93.27643,44.9768,2
-93.2506,44.96965,2
-93.2346,44.98196,2
-93.24996,44.97002,2
-93.29432,45.01945,3
-93.31461,44.9495,1
-93.27932,44.96932,1
-93.26611,44.97429,2
-93.24371,44.9843,2
-93.29564,44.99252,3
-93.28888,45.04481,3
-93.26839,44.94835,1
-93.22283,44.96975,2
-93.26611,44.971,2
-93.27787,44.95463,1
-93.26121,44.99502,2
-93.26112,45.03192,3
-93.26897,44.96179,1
-93.23223,44.91168,4
-93.21531,44.93152,4
-93.24011,44.96397,2
-93.27429,44.98078,2
-93.2343,44.98119,2
-93.27148,44.95826,1
-93.25407,44.9765,2
-93.27524,44.98816,2
-93.26005,45.02887,3
-93.2243,44.90808,4
-93.32635,44.94503,1
-93.30568,45.0069,3
-93.24557,44.98309,2
-93.24093,44.98899,2
-93.24143,44.98145,2
-93.3073,44.98073,1
-93.22883,45.00363,2
-93.2595,44.97882,2
-93.30559,44.96175,1
-93.26753,44.93326,4
-93.28094,44.9872,2
-93.28952,45.00086,3
-93.25089,45.01587,3
-93.22883,45.00363,2
-93.29637,44.94836,1
-93.29637,44.94836,1
-93.22883,45.00363,2
-93.29558,45.01223,3
-93.27218,44.94497,1
-93.28297,44.95284,1
-93.26316,44.99243,2
-93.29185,44.95643,1
-93.31076,45.0015,3
-93.28125,44.96179,1
-93.26649,44.91352,4
-93.20762,44.94758,4
-93.29146,44.92681,1
-93.21921,44.92059,4
-93.2861,44.9609,1
-93.28156,44.9958,3
-93.27401,44.96179,1
-93.31079,45.01595,3
-93.26765,44.96179,1
-93.23538,44.98098,2
-93.25677,44.96183,2
-93.29189,44.95099,1
-93.28047,44.95553,1
-93.25745,44.92963,4
-93.32505,44.94599,1
-93.23751,44.98635,2
-93.3131,45.04668,3
-93.28488,44.97399,1
-93.2677,44.94408,1
-93.23374,44.98531,2
-93.26962,44.94497,1
-93.2958,44.94212,1
-93.23969,45.01409,3
-93.27047,44.9768,2
-93.23374,44.98531,2
-93.28673,44.9618,1
-93.22146,44.97217,2
-93.29307,45.01944,3
-93.27431,44.97449,2
-93.25133,44.98409,2
-93.24478,45.0231,3
-93.22883,45.00363,2
-93.24609,44.94213,4
-93.22705,44.95107,4
-93.21165,44.99768,2
-93.27042,44.9876,2
-93.28019,44.98504,2
-93.25239,44.9206,4
-93.22567,44.97192,2
-93.31206,45.01053,3
-93.22883,45.00363,2
-93.23139,45.00777,2
-93.31627,44.9025,1
-93.24385,44.98758,2
-93.27429,44.98078,2
-93.25118,44.95464,2
-93.29972,44.95823,1
-93.27787,44.95463,1
-93.23076,44.98872,2
-93.27837,44.9323,1
-93.2582,44.96002,2
-93.3082,45.00557,3
-93.30512,44.98608,3
-93.31357,45.03042,3
-93.23514,44.94837,4
-93.25119,44.95285,1
-93.26765,44.96848,2
-93.25314,44.94836,4
-93.2189,44.96954,2
-93.26884,44.92964,4
-93.27529,44.96458,1
-93.25274,44.98595,2
-93.28829,44.90579,4
-93.26424,44.9609,1
-93.23892,44.94383,4
-93.22883,45.00363,2
-93.2409,44.96705,2
-93.28568,45.00257,3
-93.23715,44.95264,4
-93.28625,44.9395,1
-93.23457,44.96397,2
-93.21078,44.94834,4
-93.23448,44.97868,2
-93.29315,44.98576,3
-93.2417,44.96401,2
-93.28134,44.94955,1
-93.24736,44.93863,4
-93.28493,45.00203,3
-93.26939,44.98028,2
-93.27292,44.9739,2
-93.28992,45.01851,3
-93.27932,44.96704,1
-93.3146,45.00332,3
-93.27932,44.96932,1
-93.2964,45.0026,3
-93.28806,44.95284,1
-93.25978,44.99295,2
-93.27429,44.98078,2
-93.27279,44.94226,1
-93.27316,44.97996,2
-93.26766,44.95823,1
-93.23395,44.98784,2
-93.26409,44.96891,2
-93.25166,45.01316,3
-93.22612,44.96098,2
-93.24544,44.9969,2
-93.24725,44.96717,2
-93.21774,44.91171,4
-93.26181,44.9627,2
-93.24988,44.95643,2
-93.29567,45.0267,3
-93.28883,45.03761,3
-93.26109,44.96001,1
-93.22639,44.97362,2
-93.21277,44.89723,4
-93.23458,44.99057,2
-93.2279,44.97366,2
-93.28023,44.97354,1
-93.26897,44.95826,1
-93.29684,45.01045,3
-93.25551,45.01588,3
-93.27933,44.96344,1
-93.29827,44.9496,1
-93.28927,44.9618,1
-93.31593,44.98842,3
-93.26339,44.97313,2
-93.24132,44.94837,4
-93.31254,44.91542,1
-93.28103,45.0059,3
-93.28952,45.00086,3
-93.25183,44.94473,4
-93.30064,45.01051,3
-93.21078,44.94834,4
-93.31089,44.97446,1
-93.30019,44.94836,1
-93.28952,45.00086,3
-93.27275,44.96574,1
-93.23798,44.98461,2
-93.23167,44.98337,2
-93.30197,44.9821,1
-93.29314,45.02668,3
-93.29559,45.01584,3
-93.30512,44.98608,3
-93.30887,45.01326,3
-93.27403,44.96458,1
-93.28126,44.96,1
-93.24246,44.98702,2
-93.26386,44.95463,1
-93.28829,44.90579,4
-93.27292,44.9739,2
-93.23784,44.98132,2
-93.26892,44.92241,4
-93.2881,44.94748,1
-93.27532,44.94068,1
-93.24093,44.98899,2
-93.21689,44.91792,4
-93.27704,44.98284,2
-93.32136,44.93322,1
-93.26886,44.97871,2
-93.28952,45.00086,3
-93.26003,44.95822,1
-93.23089,44.92056,4
-93.2626,44.95463,1
-93.2273,44.93231,4
-93.27188,44.98006,2
-93.24931,44.94655,4
-93.31333,44.99971,3
-93.28012,44.98998,3
-93.21529,44.94054,4
-93.2857,44.92591,1
-93.28192,44.89062,4
-93.31461,44.99972,3
-93.24604,44.91699,4
-93.30064,45.01589,3
-93.2781,44.894,4
-93.29637,44.94836,1
-93.27425,44.97918,2
-93.22786,44.90354,4
-93.29891,44.94836,1
-93.27275,44.95826,1
-93.28676,44.95643,1
-93.25244,44.95464,1
-93.29441,44.95464,1
-93.28551,44.95463,1
-93.25244,44.95464,1
-93.26283,44.98147,2
-93.2563,44.94745,1
-93.28745,44.94836,1
-93.2171,44.98492,2
-93.29317,44.95099,1
-93.29317,44.95099,1
-93.2102,44.98803,2
-93.31038,45.03586,3
-93.21552,44.9655,2
-93.28562,44.9386,1
-93.29194,44.94566,1
-93.23478,44.97945,2
-93.2869,44.93859,1
-93.26773,44.94582,1
-93.29243,45.01133,3
-93.29577,45.03055,3
-93.29326,44.94212,1
-93.26892,44.94047,1
-93.27278,44.95463,1
-93.28125,44.96179,1
-93.27754,44.89561,4
-93.26149,44.97757,2
-93.24448,44.98331,2
-93.28427,44.95015,1
-93.27882,44.97733,2
-93.24865,44.97081,2
-93.31632,44.91514,1
-93.28809,44.9492,1
-93.23544,44.95736,2
-93.3073,44.98073,1
-93.20893,44.93157,4
-93.27781,44.9618,1
-93.28634,45.04239,3
-93.24996,44.97002,2
-93.27781,44.9618,1
-93.25636,44.98925,2
-93.25119,44.99139,2
-93.30696,45.01052,3
-93.21526,44.90266,4
-93.28303,44.94566,1
-93.28952,45.00086,3
-93.26901,44.9475,1
-93.27148,44.96005,1
-93.29641,45.03544,3
-93.25587,44.89792,4
-93.29904,45.03603,3
-93.2856,44.96345,1
-93.31461,45.01053,3
-93.27791,44.93321,1
-93.2842,44.96,1
-93.24871,44.98758,2
-93.27076,44.98992,2
-93.22472,44.95738,2
-93.32523,44.92782,1
-93.28737,44.9669,1
-93.25239,44.95823,2
-93.27074,44.90747,4
-93.23854,44.96275,2
-93.31927,44.94839,1
-93.31588,45.00873,3
-93.28021,45.00311,3
-93.25181,44.94135,4
-93.25247,44.95284,1
-93.30191,45.0141,3
-93.27074,44.97757,2
-93.22283,44.96975,2
-93.30696,44.99228,3
-93.29817,44.99039,3
-93.29833,45.03439,3
-93.21017,44.94925,4
-93.30955,45.02137,3
-93.26076,44.94836,1
-93.26382,44.96627,2
-93.25514,44.97635,2
-93.27616,44.99434,3
-93.22909,44.95737,2
-93.24249,44.96502,2
-93.28192,44.89062,4
-93.31079,45.01595,3
-93.31389,44.95032,1
-93.20762,44.94758,4
-93.32548,44.91701,1
-93.25497,44.99598,2
-93.28991,45.01491,3
-93.23077,44.95017,4
-93.31466,44.95197,1
-93.28564,44.93498,1
-93.27369,44.97289,2
-93.29181,45.00259,3
-93.28133,44.95134,1
-93.21012,44.96894,2
-93.28601,44.96798,1
-93.31333,44.99971,3
-93.288,45.01102,3
-93.29204,44.93679,1
-93.2677,44.95283,1
-93.27791,44.94044,1
-93.2651,44.96332,1
-93.23569,44.98175,2
-93.28299,44.95134,1
-93.22283,44.96975,2
-93.24132,44.94837,4
-93.27023,44.97929,2
-93.3097,44.98211,3
-93.27274,44.92596,4
-93.26645,44.94582,1
-93.30196,44.9883,3
-93.29338,44.90057,4
-93.28325,44.99087,3
-93.30447,44.98879,3
-93.25749,44.96272,2
-93.22506,44.90355,4
-93.23538,44.98098,2
-93.29171,45.01313,3
-93.24842,44.99488,2
-93.23592,44.96539,2
-93.21332,44.90538,4
-93.27658,44.96331,1
-93.24737,44.95285,2
-93.25119,44.95285,1
-93.26542,45.01316,3
-93.24415,44.98835,2
-93.23923,44.98187,2
-93.2639,44.9457,1
-93.24739,44.95101,4
-93.24171,44.96274,2
-93.29716,44.9785,1
-93.32262,44.97905,1
-93.26129,44.95822,1
-93.22841,44.94407,4
-93.2423,44.94383,4
-93.21529,44.94236,4
-93.24731,44.92422,4
-93.29747,45.00956,3
-93.24786,44.98137,2
-93.28126,44.96,1
-93.23592,44.93501,4
-93.24131,44.95825,2
-93.27071,44.98658,2
-93.27406,44.93864,1
-93.23472,44.95108,4
-93.23458,45.01254,2
-93.27359,44.9853,2
-93.23985,44.9834,2
-93.29685,45.01947,3
-93.24828,44.97332,2
-93.28185,44.96932,1
-93.27624,44.89426,4
-93.27042,44.9876,2
-93.25246,45.00839,3
-93.21404,44.93153,4
-93.2854,45.02849,3
-93.26465,45.01404,3
-93.30019,44.94836,1
-93.28759,44.93407,1
-93.27403,44.96458,1
-93.26516,44.94395,1
-93.28601,44.96798,1
-93.30704,44.98211,3
-93.23071,45.02679,3
-93.25249,44.94921,4
-93.3083,44.98346,3
-93.27655,44.95825,1
-93.25418,44.96092,2
-93.30536,45.00444,3
-93.24987,44.95823,2
-93.23492,44.96496,2
-93.24644,45.01316,3
-93.2217,44.99786,2
-93.24739,44.95101,4
-93.26511,44.95821,1
-93.28938,44.94748,1
-93.27283,44.94921,1
-93.28222,44.93951,1
-93.29534,45.0448,3
-93.26642,44.94408,1
-93.26513,44.94228,1
-93.26897,44.96005,1
-93.30216,44.94223,1
-93.30582,44.9821,3
-93.23412,44.9837,2
-93.25115,44.97447,2
-93.2474,44.94565,4
-93.2624,44.9987,2
-93.29523,45.03544,3
-93.27932,44.90282,4
-93.31299,44.93139,1
-93.24348,45.03233,3
-93.22055,44.96552,2
-93.25243,44.90977,4
-93.29637,44.94836,1
-93.29907,45.03823,3
-93.31885,45.05124,3
-93.28129,44.95642,1
-93.28807,44.95099,1
-93.24679,44.97338,2
-93.26409,44.96891,2
-93.26114,44.98137,2
-93.28303,44.94566,1
-93.22883,45.00363,2
-93.25879,44.91519,4
-93.2037,44.92519,4
-93.2781,44.89673,4
-93.27292,44.9739,2
-93.2951,44.94836,1
-93.2964,45.0026,3
-93.29709,44.94041,1
-93.30153,44.94133,1
-93.25524,44.98705,2
-93.2947,44.96723,1
-93.288,44.9618,1
-93.25574,44.97783,2
-93.26841,44.98257,2
-93.28418,44.96179,1
-93.31332,45.00331,3
-93.29565,45.02489,3
-93.21723,44.92425,4
-93.29015,45.04119,3
-93.27401,44.96179,1
-93.30821,45.00872,3
-93.2509,45.01266,3
-93.24468,45.01088,3
-93.26618,45.01266,3
-93.25548,44.97393,2
-93.28133,44.95134,1
-93.27932,44.96704,1
-93.21136,44.91445,4
-93.32498,44.95033,1
-93.2652,44.95014,1
-93.27529,44.96574,1
-93.2715,44.97927,2
-93.24865,44.97081,2
-93.24605,44.92602,4
-93.31077,45.00738,3
-93.24645,44.96987,2
-93.27233,44.97231,2
-93.24468,45.01088,3
-93.27195,44.98083,2
-93.22638,44.91641,4
-93.24988,44.95643,2
-93.22543,44.99871,2
-93.27155,44.94581,1
-93.27727,44.93953,1
-93.2975,45.024,3
-93.2486,44.9332,4
-93.24861,44.93502,4
-93.28185,44.96932,1
-93.3232,44.95133,1
-93.30575,44.98539,3
-93.23712,45.03037,3
-93.2473,44.91708,4
-93.26257,44.95822,1
-93.26409,44.96891,2
-93.30374,45.00339,3
-93.26257,44.94046,4
-93.26765,44.96671,2
-93.2422,45.03233,3
-93.28292,44.96,1
-93.25441,44.94836,1
-93.21596,44.93242,4
-93.28293,44.95822,1
-93.31524,45.00783,3
-93.27316,44.97996,2
-93.30704,44.98211,3
-93.28873,44.94836,1
-93.28488,44.97399,1
-93.25441,44.94836,1
-93.28551,44.95463,1
-93.24943,44.98399,2
-93.30448,44.98698,3
-93.27338,44.96269,1
